,ATF7IP2,ATP10D,ATP6V1E2,BACH2,BBS10,BEND3,BRD7,BTLA,C10orf105,C11orf1,CA1,CCPG1,CD8A,CDK10,CLIC5,CREBZF,CYB5R1,DMRT1,DYRK4,EFHD1,EHF,EHMT1,EML5,FAM208A,FAM229B,GALT,GLI3,HES5,HIST1H4I,HLA-DQA2,HSPA4,HSPH1,IL17F,KDELR2,KLF13,KLHL29,KLRG1,KRTCAP2,LBHD1,LCMT2,LRP6,LRRC37A3,LYST,MAP3K9,MAPK8,MEFV,METAP1,MGA,MICA,MOSMO,MT3,NDST1,NNAT,OPTN,ORM2,P3H3,PEX10,PIP,POMK,POU2F3,RAB30,RAMP1,RASD2,RBMS1,RCBTB1,RPS6KA1,S100P,SAMHD1,SFMBT2,SFN,SFXN4,SH3KBP1,SIT1,SLC25A33,SLC25A53,SLC38A7,SPATA2,SUMF1,THYN1,TMEM229B,TMEM25,TP53,TRIT1,TRMT10A,TRPM2,TRPV2,TTC39B,TWIST1,VAMP2,ZDHHC5,ZFP14,ZGLP1,ZNF10,ZNF235,ZNF285,ZNF473,ZNF534,ZNF583,ZNF687,ZNF880
TTC39B,0.9515313,0.95528376,0.95342386,0.9524351,0.94916224,0.95135593,0.9514092,0.95261765,0.9539146,0.9527225,0.9501969,0.9520471,0.95348084,0.9534292,0.9498861,0.95335877,0.95343417,0.9536779,0.95539206,0.9580917,0.9511157,0.95302397,0.9534658,0.9515578,0.95238304,0.9546633,0.9514872,0.9550962,0.9540926,0.95327145,0.95248103,0.9536922,0.95200753,0.9562944,0.95221704,0.9518526,0.951756,0.95781296,0.95310265,0.9549754,0.9491553,0.9507489,0.95162463,0.95191365,0.9497477,0.95500726,0.949957,0.9544373,0.955492,0.95093226,0.9542943,0.9504569,0.9512055,0.95625204,0.951768,0.95497346,0.950112,0.95044863,0.954791,0.9542391,0.95440227,0.9556364,0.9541881,0.9549621,0.9529583,0.95056367,0.95312107,0.95170665,0.9539112,0.9506872,0.9514953,0.95674545,0.9520453,0.9531186,0.9511113,0.953804,0.9548855,0.9513449,0.956515,0.9564829,0.9515767,0.9509555,0.9503281,0.9545493,0.9516797,0.9545813,1.0,0.9545741,0.9538129,0.9525101,0.95468265,0.9533196,0.95406985,0.9554797,0.9546918,0.9514413,0.95237136,0.9556693,0.9546043,0.95291835
TWIST1,0.95163107,0.9545346,0.95447487,0.95227045,0.95106226,0.95275164,0.95144415,0.9547187,0.9535154,0.9551451,0.9518534,0.9559494,0.94901854,0.95169497,0.9498745,0.95359063,0.9551866,0.9511818,0.95291036,0.95438355,0.9529139,0.95268,0.95462334,0.9520311,0.9543202,0.95288014,0.9527875,0.95616907,0.9550387,0.9541943,0.95454824,0.95073456,0.95591116,0.95331585,0.95324016,0.95173347,0.9519417,0.9531876,0.95682514,0.9497349,0.9513803,0.9521831,0.95257276,0.95347315,0.95155925,0.9570915,0.95082027,0.95337754,0.95097554,0.95491666,0.9540727,0.95294917,0.95076364,0.9541186,0.9541922,0.95275605,0.9506159,0.9587086,0.95394194,0.9554188,0.95657843,0.95330787,0.953015,0.9522598,0.9559424,0.95092136,0.9533368,0.9538331,0.95268285,0.95391726,0.9497932,0.95230705,0.9570764,0.9531727,0.95282537,0.9554064,0.9534359,0.9560489,0.9527911,0.9512402,0.9558296,0.9518916,0.9517248,0.95230544,0.95309734,0.9527736,0.9545741,1.0000119,0.9553211,0.95201373,0.9577907,0.9532646,0.9549263,0.9540888,0.95675176,0.9566756,0.9526886,0.95295453,0.95170987,0.9584477
VAMP2,0.9523945,0.95492935,0.9531284,0.95178014,0.9511051,0.95363486,0.9520674,0.954438,0.9563768,0.9553846,0.9530751,0.95507544,0.9501351,0.952109,0.9500625,0.9540397,0.95289326,0.94978094,0.95365846,0.9552387,0.95149755,0.95068103,0.9544977,0.9514984,0.95348495,0.95190394,0.95403457,0.95740575,0.95384765,0.95396537,0.9565561,0.950416,0.9531599,0.9568003,0.95216167,0.9507602,0.9544501,0.9525883,0.9525839,0.95107067,0.9553946,0.953666,0.95273423,0.95468825,0.9513843,0.9572284,0.95048964,0.95211357,0.94900835,0.9514383,0.9550957,0.9530554,0.95103806,0.9533538,0.9562857,0.95431674,0.94941294,0.9555854,0.9546037,0.9541467,0.95743895,0.9540391,0.9520681,0.95184666,0.95530146,0.9497726,0.9529782,0.9521531,0.95449793,0.95122254,0.9505513,0.95542854,0.9554166,0.9536483,0.9502305,0.9533375,0.95327395,0.9552686,0.9545937,0.95157975,0.95501864,0.95169187,0.9499996,0.9527474,0.95318246,0.9515209,0.9538129,0.9553211,0.9999948,0.9554484,0.95380324,0.95576334,0.95773774,0.9533848,0.9544524,0.95377034,0.9559196,0.9525483,0.951833,0.952809
ZDHHC5,0.9501308,0.95289224,0.94891185,0.94977605,0.94957376,0.9512424,0.95290923,0.9521624,0.95319426,0.9522543,0.9504275,0.9544296,0.94942594,0.9495538,0.9492685,0.952219,0.952721,0.9495965,0.95090055,0.95173144,0.9528533,0.9500923,0.9537032,0.949189,0.9490298,0.9508403,0.9545688,0.95313305,0.9552371,0.9521355,0.955336,0.951165,0.95265627,0.9540907,0.9509389,0.9522829,0.9501863,0.9529573,0.95386106,0.95287937,0.95230824,0.9570432,0.95210534,0.95529747,0.94920224,0.9528722,0.94931936,0.95025444,0.9508717,0.94946444,0.95333964,0.9555904,0.94943714,0.9516393,0.9562236,0.9556507,0.9493039,0.9510498,0.95286256,0.9521218,0.95304924,0.95208704,0.95102906,0.9529741,0.9560474,0.9487357,0.95311284,0.9522397,0.9512276,0.94924164,0.9505421,0.952032,0.9549136,0.95042855,0.9513395,0.95221406,0.9537121,0.9527244,0.9514177,0.9509231,0.9535122,0.9530691,0.95033026,0.95193475,0.9508738,0.94946814,0.9525101,0.95201373,0.9554484,0.9999985,0.9514984,0.95363355,0.9534333,0.9503775,0.9545068,0.951429,0.9546693,0.95112646,0.9511767,0.952488
ZFP14,0.95297396,0.95392525,0.9540129,0.9511073,0.950373,0.9538223,0.95345265,0.95480615,0.95033294,0.9559302,0.9521643,0.95579827,0.9499804,0.9532831,0.94872,0.95190996,0.95531774,0.95143825,0.9510104,0.95152175,0.9510709,0.9512013,0.9551285,0.9535786,0.9538719,0.95470554,0.95126575,0.9560947,0.9530776,0.95187867,0.9538149,0.95173144,0.9559996,0.9553549,0.9530674,0.95320654,0.95102304,0.9518095,0.95560265,0.95091194,0.95071876,0.95216703,0.9512279,0.95275474,0.9511185,0.95585835,0.95123404,0.9544863,0.9546698,0.9550613,0.9554474,0.9523284,0.9504525,0.9551783,0.9524157,0.95244575,0.95053065,0.9567317,0.9565463,0.95651317,0.95571595,0.95427763,0.9524076,0.95197636,0.9533583,0.9490488,0.9540373,0.95367575,0.95247877,0.9536891,0.94975424,0.95161957,0.95521694,0.9515728,0.9571922,0.9526671,0.9531047,0.9547552,0.95581067,0.9531349,0.95325756,0.9530344,0.9503807,0.9511371,0.9523963,0.9547313,0.95468265,0.9577907,0.95380324,0.9514984,0.9999905,0.9544821,0.95394325,0.95384353,0.95688593,0.95612156,0.9543091,0.9519026,0.9506149,0.9574547
ZGLP1,0.95154774,0.9535912,0.951918,0.9489066,0.9516245,0.95242196,0.9556892,0.95464796,0.95476854,0.95175856,0.9529234,0.95341563,0.94616824,0.9512362,0.94920725,0.95347065,0.9528746,0.94853413,0.9510536,0.95476,0.9537889,0.9499015,0.9580081,0.94778025,0.95288956,0.95185626,0.95401436,0.9568967,0.9509694,0.95004267,0.9534786,0.9530813,0.95864207,0.95465004,0.9570977,0.95605516,0.95386463,0.9507676,0.9525579,0.9506328,0.95840675,0.9521431,0.95193183,0.9515588,0.9492169,0.9551525,0.94813573,0.9488055,0.9505862,0.9502775,0.9538751,0.952096,0.95010555,0.95149875,0.9534493,0.9533142,0.9479354,0.95838785,0.9548571,0.9565807,0.9544311,0.9529678,0.9512849,0.95278996,0.9539245,0.9477734,0.95051867,0.9534325,0.9524367,0.94816005,0.9506096,0.9518612,0.9564688,0.9532811,0.9503114,0.9535949,0.95675313,0.9541391,0.95379734,0.9501488,0.9543721,0.95836866,0.9518752,0.954314,0.95425284,0.9476398,0.9533196,0.9532646,0.95576334,0.95363355,0.9544821,1.0000075,0.9584688,0.95289546,0.9530938,0.95008594,0.9575695,0.9539486,0.95196754,0.95376706
ZNF10,0.952945,0.9525995,0.9552492,0.949394,0.9503895,0.9530536,0.95059323,0.9544598,0.95402074,0.9547442,0.9530742,0.95376205,0.9482654,0.9536202,0.94952977,0.9554508,0.9539014,0.9487901,0.9509766,0.95734197,0.9529556,0.9483636,0.95622,0.9500644,0.9529578,0.9517081,0.95312,0.96158457,0.95355374,0.95450187,0.95533293,0.9486892,0.9559697,0.9556305,0.9527182,0.9505177,0.95481944,0.95012164,0.9518604,0.94918424,0.9551163,0.9521487,0.9528157,0.95163983,0.9517572,0.9583262,0.9506765,0.9485505,0.946142,0.95323193,0.9544225,0.9513664,0.95116806,0.9506818,0.9562964,0.9536889,0.9484258,0.9576151,0.95542157,0.95494246,0.95748955,0.9535405,0.9526772,0.9536947,0.9536978,0.950308,0.95129585,0.9512436,0.95204675,0.9510758,0.9509163,0.9542489,0.9567804,0.9547825,0.9486946,0.955704,0.9541129,0.9539898,0.9537322,0.9512485,0.9545697,0.9537225,0.9500033,0.9531646,0.95454603,0.9507532,0.95406985,0.9549263,0.95773774,0.9534333,0.95394325,0.9584688,1.0000136,0.9560511,0.95323974,0.9537183,0.9583504,0.95346475,0.952775,0.9515028
ZNF235,0.9532761,0.9506986,0.9585366,0.95155144,0.9523539,0.9488499,0.948619,0.9517393,0.95281774,0.95444405,0.9569395,0.9516677,0.94969106,0.95693135,0.9525978,0.9569578,0.95204836,0.95340633,0.95365113,0.95512366,0.94768935,0.94963795,0.954241,0.95379627,0.9543601,0.95145833,0.9492053,0.956538,0.95428264,0.955221,0.95314294,0.9461648,0.95036143,0.95349276,0.95057404,0.9469275,0.9552227,0.9495973,0.94897825,0.9493995,0.95088446,0.9502737,0.952442,0.9512177,0.95460325,0.95287186,0.953598,0.95002276,0.9451341,0.95210254,0.9535657,0.95028234,0.9552725,0.9521694,0.9515406,0.9480548,0.953107,0.9543917,0.9524524,0.9501087,0.9558245,0.95132697,0.95494723,0.9534501,0.9499532,0.957593,0.9509169,0.94814646,0.95567465,0.9551009,0.95622975,0.95377743,0.95125926,0.9568295,0.948316,0.9550746,0.9495145,0.95156837,0.95428276,0.9509184,0.954094,0.94971406,0.95034045,0.9527277,0.95194554,0.95415264,0.9554797,0.9540888,0.9533848,0.9503775,0.95384353,0.95289546,0.9560511,1.0000055,0.95286673,0.9545371,0.9519176,0.95653635,0.9536269,0.9507574
ZNF285,0.9520278,0.9550532,0.950323,0.9519818,0.9500426,0.9518589,0.95376223,0.9524449,0.95293665,0.95655924,0.9493971,0.95590436,0.950647,0.9509097,0.9479127,0.9512066,0.9539786,0.952122,0.9527105,0.9535978,0.9529104,0.95253766,0.95447457,0.9519711,0.9534956,0.9545426,0.9532225,0.9544699,0.9540292,0.9538702,0.95476735,0.9520922,0.95239395,0.95516956,0.9504921,0.95255315,0.9486009,0.9559822,0.9556721,0.95202494,0.9501321,0.9535138,0.9528176,0.9543461,0.9496788,0.9533166,0.9507573,0.9539313,0.9533355,0.9526926,0.95459676,0.9534022,0.9497439,0.95552725,0.95319366,0.95455813,0.9495799,0.95113146,0.9537637,0.9544473,0.9557369,0.9549393,0.9530474,0.9522543,0.9538642,0.9485744,0.95520717,0.95368266,0.95196664,0.9518013,0.9497578,0.95206356,0.9550101,0.95014685,0.9547823,0.9539635,0.9545171,0.95494455,0.9551933,0.95050436,0.95410085,0.9513677,0.94913936,0.950071,0.95149934,0.951056,0.9546918,0.95675176,0.9544524,0.9545068,0.95688593,0.9530938,0.95323974,0.95286673,0.9999915,0.9560344,0.95163524,0.95140946,0.94997394,0.95789254
ZNF473,0.9515046,0.95390373,0.9543196,0.9555259,0.9508648,0.9506253,0.95198625,0.95060515,0.9500608,0.9571318,0.9525482,0.9538791,0.95167005,0.95362383,0.9517626,0.95632553,0.951784,0.95297503,0.95398396,0.94963795,0.9480722,0.95212257,0.94992477,0.9548516,0.9541123,0.9563663,0.951327,0.953663,0.9542089,0.95410895,0.9526138,0.9492587,0.95146906,0.950123,0.94630516,0.94735587,0.94923544,0.95092654,0.9527254,0.9502076,0.9509804,0.95085406,0.9510319,0.95280355,0.952268,0.9524445,0.9533836,0.95492536,0.9475224,0.95511323,0.954262,0.9519085,0.9523827,0.95334464,0.9534696,0.94965786,0.9502859,0.9577741,0.9539946,0.951579,0.95521575,0.9523538,0.9540644,0.9514586,0.9512062,0.9513189,0.9564227,0.9511386,0.9541525,0.95751625,0.9524143,0.9527602,0.95218974,0.9529585,0.9544195,0.9542,0.9480893,0.95364726,0.9536919,0.952181,0.9529755,0.95077527,0.95138466,0.9508656,0.9512295,0.95732015,0.9514413,0.9566756,0.95377034,0.951429,0.95612156,0.95008594,0.9537183,0.9545371,0.9560344,0.99999934,0.94950294,0.95173246,0.95148844,0.9547427
ZNF534,0.9531472,0.95505667,0.9510505,0.9480362,0.9507638,0.95666426,0.95135564,0.95442736,0.9541767,0.9523102,0.9515352,0.951431,0.9503242,0.9514255,0.95023143,0.9522917,0.9522904,0.9470568,0.95368016,0.9530872,0.9551399,0.9495594,0.9549964,0.9483203,0.9528101,0.9484397,0.95301616,0.9575318,0.95288295,0.95025903,0.95428824,0.9525129,0.9564766,0.95601463,0.9548669,0.95496756,0.95408076,0.9521712,0.95135725,0.95402354,0.95739585,0.952666,0.9522553,0.95089215,0.95041907,0.9538028,0.94845563,0.94900054,0.9509407,0.9498887,0.9545851,0.95259047,0.9517241,0.9532792,0.9545046,0.95687497,0.9492792,0.955747,0.95289975,0.9539743,0.9552056,0.9522546,0.9528611,0.9518714,0.9541208,0.94861585,0.9502856,0.95348,0.9522036,0.9484549,0.95042545,0.95513135,0.9541835,0.95262665,0.951103,0.952369,0.9550537,0.954128,0.9539406,0.95238566,0.95167536,0.9537028,0.95185494,0.9527997,0.9559662,0.9485864,0.95237136,0.9526886,0.9559196,0.9546693,0.9543091,0.9575695,0.9583504,0.9519176,0.95163524,0.94950294,1.0000125,0.9512321,0.95304775,0.9509004
ZNF583,0.95120394,0.95199084,0.95719624,0.9517944,0.95260894,0.94980264,0.9489678,0.94636804,0.9531874,0.95033956,0.9539875,0.95377326,0.95305043,0.9561105,0.95150423,0.9569741,0.95054966,0.95586944,0.9565656,0.9561654,0.95084214,0.9569526,0.9503509,0.9513555,0.95048374,0.9550966,0.9482073,0.95414895,0.9527957,0.95346427,0.9522233,0.949673,0.9507772,0.9522738,0.9485872,0.9477178,0.9578165,0.95197785,0.9489642,0.9585215,0.9524634,0.9515115,0.9503694,0.9498715,0.9508074,0.95398635,0.9545404,0.9514985,0.9497128,0.9471781,0.951895,0.95087314,0.95499307,0.95208865,0.9504847,0.95358104,0.9514626,0.9556947,0.94973814,0.95229524,0.9564614,0.9570407,0.9569208,0.9591658,0.9482103,0.95661247,0.95127934,0.9472079,0.95599645,0.9558787,0.95516336,0.95509976,0.9480474,0.9589597,0.9483272,0.9551844,0.95232415,0.94803107,0.9538531,0.9549486,0.95190334,0.94835436,0.95058227,0.9547002,0.9543487,0.9552132,0.9556693,0.95295453,0.9525483,0.95112646,0.9519026,0.9539486,0.95346475,0.95653635,0.95140946,0.95173246,0.9512321,1.0000048,0.9571123,0.9505471
ZNF687,0.94963264,0.95177394,0.95585454,0.95917886,0.9565865,0.9535072,0.9527482,0.95084804,0.9535749,0.9497339,0.9557173,0.95032394,0.95693403,0.95543456,0.9567615,0.9549602,0.9509095,0.95240647,0.9583419,0.95257735,0.9517398,0.953629,0.9496652,0.94885135,0.94883364,0.95008373,0.95042944,0.9533177,0.9526128,0.949972,0.9520403,0.9519504,0.9500158,0.95077837,0.95170397,0.9511924,0.9535148,0.9540265,0.9501904,0.95772785,0.95232916,0.9504993,0.9516237,0.94856894,0.9516059,0.9527481,0.9556882,0.95350254,0.95351994,0.94988954,0.95070857,0.9515827,0.9550629,0.9563777,0.951659,0.95369023,0.9547219,0.95195085,0.9491676,0.9517919,0.95297813,0.9529103,0.95607543,0.9532373,0.9524956,0.9567081,0.95153475,0.9477508,0.9565398,0.9522253,0.95613617,0.95604676,0.95029646,0.95493066,0.9479053,0.95088667,0.950644,0.9503828,0.9555236,0.95675117,0.9507446,0.946792,0.9547156,0.953984,0.9537879,0.9542694,0.9546043,0.95170987,0.951833,0.9511767,0.9506149,0.95196754,0.952775,0.9536269,0.94997394,0.95148844,0.95304775,0.9571123,1.0,0.94938457
ZNF880,0.9513092,0.9544915,0.9504638,0.9507755,0.9507105,0.95132643,0.9540169,0.9535916,0.954137,0.95730376,0.95042163,0.95650786,0.95145327,0.9514146,0.94978845,0.95186114,0.95472354,0.95276356,0.9535389,0.95520014,0.955722,0.9533768,0.95335835,0.9546883,0.9527051,0.95584536,0.9565678,0.95313835,0.9516045,0.95357096,0.9537071,0.95336103,0.95541036,0.95446205,0.9526268,0.9535398,0.94899297,0.955921,0.955502,0.94984573,0.95049244,0.9520443,0.95174176,0.9545075,0.9500809,0.9552932,0.9510528,0.9554923,0.9524852,0.95548517,0.9543379,0.9535092,0.9500093,0.95104086,0.95234776,0.9528847,0.95178264,0.9533003,0.95626,0.9556199,0.9542557,0.95492625,0.9526004,0.9513249,0.95450723,0.9497111,0.9554893,0.95355344,0.950912,0.95437545,0.94937176,0.95237553,0.955083,0.9504812,0.9561149,0.9543244,0.9568751,0.9538404,0.9541573,0.95188177,0.9546862,0.95185804,0.9497623,0.95299476,0.9525877,0.9531699,0.95291835,0.9584477,0.952809,0.952488,0.9574547,0.95376706,0.9515028,0.9507574,0.95789254,0.9547427,0.9509004,0.9505471,0.94938457,0.9999927
